identifier	metabolite_name	rt_lib	inchikey	ion_mod
ACMG_aqC18_POS_0772	MS5015_Phenylglyoxal	247.20000000000002	QWIZNVHXZXRPDR-WSCXOGSTSA-N	negative
ACMG_aqC18_POS_0773	MS5021_Ethyl 2-methylacetoacetate 	247.20000000000002	BHTRKEVKTKCXOH-LBSADWJPSA-N	negative
ACMG_aqC18_POS_0774	LO12_Homoveratrumic acid	247.20000000000002	SEBFKMXJBCUCAI-UHFFFAOYSA-N	negative
ACMG_aqC18_POS_0775	LO35_2-Methoxybenzoic acid	247.20000000000002	RFKITWRHKUYMRJ-UHFFFAOYSA-N	negative
ACMG_aqC18_POS_0776	MS5016_2-Acetylhydroquinone	247.5	XUCIJNAGGSZNQT-UHFFFAOYSA-N	negative
ACMG_aqC18_POS_0777	LO62_Suberic acid	247.79999999999998	QGJZLNKBHJESQX-FZFNOLFKSA-N	negative
ACMG_aqC18_POS_0778	LIM3302_N-Acetyltryptophan	248.39999999999998	IKIIZLYTISPENI-UNJWAJPSSA-N	negative
ACMG_aqC18_POS_0779	MS5023_Raspberry ketone	248.39999999999998	DKHGMERMDICWDU-UHFFFAOYSA-N	negative
ACMG_aqC18_POS_0780	MS5033_Sinapic acid	248.39999999999998	SGKRLCUYIXIAHR-AKNGSSGZSA-N	negative
ACMG_aqC18_POS_0781	MS5048_2-Acetyl-5-methylfuran	248.39999999999998	CVAVMIODJQHEEH-UHFFFAOYSA-O	negative
ACMG_aqC18_POS_0782	LO481_3-Hydroxydecanedioic acid	249.00000000000003	FVWJYYTZTCVBKE-ROUWMTJPSA-N	negative
ACMG_aqC18_POS_0783	LIM3308_Suberic acid	249.00000000000003	TVZGACDUOSZQKY-UHFFFAOYSA-N	negative
ACMG_aqC18_POS_0784	LO308_3-Phenylpropionylglycine	249.60000000000002	IOUVKUPGCMBWBT-QNDFHXLGSA-N	negative
ACMG_aqC18_POS_0785	MS5045_3-Anisyl alcohol	249.60000000000002	AEDDIBAIWPIIBD-UHFFFAOYSA-N	negative
ACMG_aqC18_POS_0786	LO319_Hexanoylglycine	250.2	CFZXDJWFRVEWSR-BUHFOSPRSA-N	negative
ACMG_aqC18_POS_0787	LO320_Suberic acid	250.2	HKEAFJYKMMKDOR-VPRICQMDSA-N	negative
ACMG_aqC18_POS_0788	LO320_Tyrosol	250.2	FJLGEFLZQAZZCD-MCBHFWOFSA-N	negative
ACMG_aqC18_POS_0789	LO49_H-Phe-Phe-OH	250.2	NBMKJKDGKREAPL-DVTGEIKXSA-N	negative
ACMG_aqC18_POS_0790	LIM3301_Aspirin	250.5	KEYWXKLGZZGHMT-ISLYRVAYSA-N	negative
ACMG_aqC18_POS_0791	MS5204_Naringin	250.79999999999998	MEFKEPWMEQBLKI-AIRLBKTGSA-O	negative
ACMG_aqC18_POS_0792	MS5015_Hexanamide	250.79999999999998	JUVIOZPCNVVQFO-HBGVWJBISA-N	negative
ACMG_aqC18_POS_0793	LO24_3-(2-Hydroxyphenyl)propionic acid	250.79999999999998	UREBDLICKHMUKA-DVTGEIKXSA-N	negative
ACMG_aqC18_POS_0794	LO32_3-Hydroxycinnamic acid	250.79999999999998	UREBDLICKHMUKA-CXSFZGCWSA-N	negative
ACMG_aqC18_POS_0795	LO55_Indole-3-carboxylic acid	250.79999999999998	SPIUTQOUKAMGCX-UHFFFAOYSA-N	negative
ACMG_aqC18_POS_0796	LO56_Rutin	250.79999999999998	LPTITAGPBXDDGR-IBEHDNSVSA-N	negative
ACMG_aqC18_POS_0797	MS5046_Acetylphloroglucinol	251.40000000000003	MAYCICSNZYXLHB-UHFFFAOYSA-N	negative
ACMG_aqC18_POS_0798	MS5027_Veratric acid	252.0	QYSXJUFSXHHAJI-YRZJJWOYSA-N	negative
ACMG_aqC18_POS_0799	LO62_Melatonine	252.0	FIHJKUPKCHIPAT-AHIGJZGOSA-N	negative
ACMG_aqC18_POS_0800	LO48_2,4-Dihydroxyacetophenone	252.6	HLIAVLHNDJUHFG-UHFFFAOYSA-N	negative
ACMG_aqC18_POS_0801	LO65_Rosmarinic acid	252.6	LSQZJLSUYDQPKJ-NJBDSQKTSA-N	negative
ACMG_aqC18_POS_0802	LO482_Indole-3-carboxylic acid	253.2	OIGNJSKKLXVSLS-VWUMJDOOSA-N	negative
ACMG_aqC18_POS_0803	MS5039_Ethyl vanillin	253.2	JYTUSYBCFIZPBE-UHFFFAOYSA-N	negative
ACMG_aqC18_POS_0804	LO12_Benzyladenine	253.2	MLKXDPUZXIRXEP-MFOYZWKCSA-N	negative
ACMG_aqC18_POS_0805	MS5038_3-(2-Furyl)Acrolein	253.49999999999997	CWVRJTMFETXNAD-JUHZACGLSA-N	negative
ACMG_aqC18_POS_0806	MS5036_Syringol	253.8	XQFRJNBWHJMXHO-RRKCRQDMSA-N	negative
ACMG_aqC18_POS_0807	LO487_Cinnamoylglycine	254.4	NYGZLYXAPMMJTE-UHFFFAOYSA-M	negative
ACMG_aqC18_POS_0808	LIM3313_Indole-3-carboxaldehyde	254.4	ZRVUJXDFFKFLMG-UHFFFAOYSA-N	negative
ACMG_aqC18_POS_0809	MS5031_Pentoxifylline	254.4	OCQDPIXQTSYZJL-UHFFFAOYSA-N	negative
ACMG_aqC18_POS_0810	MS5046_Metyrosine	254.4	LTFMZDNNPPEQNG-KVQBGUIXSA-N	negative
ACMG_aqC18_POS_0811	LO13_Indole-3-acetic acid	254.4	IXORZMNAPKEEDV-OBDJNFEBSA-N	negative
ACMG_aqC18_POS_0812	LO307_Cinnamoylglycine	255.0	SERLAGPUMNYUCK-UHFFFAOYSA-N	negative
ACMG_aqC18_POS_0813	LIM3311_Indole-3-acetic acid	255.0	PVXPPJIGRGXGCY-UHFFFAOYSA-N	negative
ACMG_aqC18_POS_0814	MS5014_4-Acetylresorcinol	255.0	UJVLDDZCTMKXJK-WNHSNXHDSA-N	negative
ACMG_aqC18_POS_0815	MS5031_6-Methoxynicotinic acid	255.0	XHCADAYNFIFUHF-TVKJYDDYSA-N	negative
ACMG_aqC18_POS_0816	MS5035_3,5-Dimethoxyphenol	255.0	RPWFJAMTCNSJKK-UHFFFAOYSA-N	negative
ACMG_aqC18_POS_0817	LIM3312_Indole-3-acetic acid	255.29999999999998	XUFQPHANEAPEMJ-UHFFFAOYSA-N	negative
ACMG_aqC18_POS_0818	LO301_Indoleacetic acid	255.6	WZKXBGJNNCGHIC-UHFFFAOYSA-N	negative
ACMG_aqC18_POS_0819	LO303_8-Hydroxyoctanoic acid	255.6	ZZUFCTLCJUWOSV-UHFFFAOYSA-N	negative
ACMG_aqC18_POS_0820	LO490_Indole-3-aldehyde	255.6	IVOMOUWHDPKRLL-KQYNXXCUSA-N	negative
ACMG_aqC18_POS_0821	LO486_Pipecolic acid	256.2	QGNJRVVDBSJHIZ-AQDFTDIISA-N	negative
ACMG_aqC18_POS_0822	MS5210_Neohesperidin	256.2	YWJXCIXBAKGUKZ-UHFFFAOYSA-N	negative
ACMG_aqC18_POS_0823	LO20_Tryptophol	256.2	QGBRLVONZXHAKJ-UHFFFAOYSA-N	negative
ACMG_aqC18_POS_0824	LO482_2-Methyl-3-hydroxybutyric acid	256.8	IDONYWHRKBUDOR-IBEHDNSVSA-N	negative
ACMG_aqC18_POS_0825	LO483_4-Hydroxyphenylpyruvic acid	256.8	OELFLUMRDSZNSF-YJEKIOLLSA-N	negative
ACMG_aqC18_POS_0826	LO487_Indole-3-acetic acid	256.8	PYGXAGIECVVIOZ-UHFFFAOYSA-N	negative
ACMG_aqC18_POS_0827	MS5021_o-Vanillin	256.8	BDXAHSJUDUZLDU-UHFFFAOYSA-N	negative
ACMG_aqC18_POS_0828	MS5037_Vanillin methyl ether	257.1	XVULBTBTFGYVRC-UHFFFAOYSA-N	negative
ACMG_aqC18_POS_0829	LIM3313_3-(2-Hydroxyethyl)indole	257.4	NEUSVAOJNUQRTM-UHFFFAOYSA-N  	negative
ACMG_aqC18_POS_0830	MS5203_Phloridzin	257.4	CXQWRCVTCMQVQX-LSDHHAIUSA-N	negative
ACMG_aqC18_POS_0831	MS5027_2-n-Butoxyethanol	257.4	TXDUTHBFYKGSAH-SFHVURJKSA-N	negative
ACMG_aqC18_POS_0832	LO61_Resveratrol	257.4	RSWGJHLUYNHPMX-UHFFFAOYSA-N	negative
ACMG_aqC18_POS_0833	MS5001_4-Nitrophenol	258.59999999999997	UYXTWWCETRIEDR-UHFFFAOYSA-N	negative
ACMG_aqC18_POS_0834	LO33_2-(4-Methoxyphenyl)acetic acid	259.8	HCZKYJDFEPMADG-TXEJJXNPSA-N	negative
ACMG_aqC18_POS_0835	MS5022_Propyl gallate	261.0	YXOLAZRVSSWPPT-UHFFFAOYSA-N	negative
ACMG_aqC18_POS_0836	MS5013_α-Methyl-cinnamic acid	261.3	AFSDNFLWKVMVRB-UHFFFAOYSA-N	negative
ACMG_aqC18_POS_0837	MS5035_5,7-Dihydroxy-4-methylcoumarin 	261.6	MBNGWHIJMBWFHU-UHFFFAOYSA-N	negative
ACMG_aqC18_POS_0838	LO61_α-D-Galactose-1-phosphate Dipotassium Pentahydrate	261.6	SXYIRMFQILZOAM-HVNFFKDJSA-N	negative
ACMG_aqC18_POS_0839	MS5012_Diethyl malonate	262.2	KEVYVLWNCKMXJX-UHFFFAOYSA-N	negative
ACMG_aqC18_POS_0840	MS5019_Trimethylacetic acid	262.2	WTTJVINHCBCLGX-ZDVGBALWSA-N	negative
ACMG_aqC18_POS_0841	LO51_Coumarin	262.2	IQDXAJNQKSIPGB-HQSZAHFGSA-N	negative
ACMG_aqC18_POS_0842	LL124_Heptanoic acid	262.8	XGFDHKJUZCCPKQ-UHFFFAOYSA-N	negative
ACMG_aqC18_POS_0843	LO56_Myricetin	262.8	HUEBIMLTDXKIPR-UHFFFAOYSA-N	negative
ACMG_aqC18_POS_0844	MS5208_Diosmin	264.0	NRPKURNSADTHLJ-UHFFFAOYSA-N	negative
ACMG_aqC18_POS_0845	MS5003_Furfuryl acetate	264.0	DOIRQSBPFJWKBE-UHFFFAOYSA-N	negative
ACMG_aqC18_POS_0846	MS5036_3-Methoxyphenylacetic acid	264.6	DNXHEGUUPJUMQT-CBZIJGRNSA-N	negative
ACMG_aqC18_POS_0847	MS5022_5,6,7,8-Tetrahydroquinoxaline	265.2	RGLYKWWBQGJZGM-UHFFFAOYSA-N	negative
ACMG_aqC18_POS_0848	LO10_Methyl Vanillate	265.2	MOTZDAYCYVMXPC-UHFFFAOYSA-N  	negative
ACMG_aqC18_POS_0849	LO10_Phenethyl alcohol	265.2	ZGIGZINMAOQWLX-NCZFFCEISA-N	negative
ACMG_aqC18_POS_0850	LO50_3-Indoleacetonitrile	265.79999999999995	YZWRNSARCRTXDS-UHFFFAOYSA-N	negative
ACMG_aqC18_POS_0851	MS5021_Ethyl Propionate	266.40000000000003	MMKRHZKQPFCLLS-UHFFFAOYSA-N	negative
ACMG_aqC18_POS_0852	MS5042_Vanillin acetate	266.40000000000003	XIUXKAZJZFLLDQ-UHFFFAOYSA-N	negative
ACMG_aqC18_POS_0853	MS5205_Naringin dihydrochalcone	267.0	ZAZKJZBWRNNLDS-UHFFFAOYSA-N	negative
ACMG_aqC18_POS_0854	LO321_3-Indoleacetonitrile	267.6	JNDDPBOKWCBQSM-UHFFFAOYSA-N	negative
ACMG_aqC18_POS_0855	LO08_3-Methyloxindole	267.6	CJPNOLIZCWDHJK-UHFFFAOYSA-N	negative
ACMG_aqC18_POS_0856	MS5007_Terpin	268.2	PWWCDTYUYPOAIU-FLIBITNWSA-N	negative
ACMG_aqC18_POS_0857	LO59_Valproic Acid	268.2	GHBFNMLVSPCDGN-UHFFFAOYSA-N	negative
ACMG_aqC18_POS_0858	MS5045_Dehydroacetic acid	268.5	URAYPUMNDPQOKB-UHFFFAOYSA-N	negative
ACMG_aqC18_POS_0859	LIM3312_Octanoic acid	268.8	IAFQYUQIAOWKSB-UHFFFAOYSA-N	negative
ACMG_aqC18_POS_0860	MS5010_Dimethyl adipate	268.8	UQDUPQYQJKYHQI-UHFFFAOYSA-N	negative
ACMG_aqC18_POS_0861	LO20_Caprylic acid	268.8	XPQPWPZFBULGKT-UHFFFAOYSA-N  	negative
ACMG_aqC18_POS_0862	LO46_2-Methylheptanoic Acid	268.8	RGXWDWUGBIJHDO-UHFFFAOYSA-N	negative
ACMG_aqC18_POS_0863	MS5011_Diethyl succinate	269.40000000000003	HIGQPQRQIQDZMP-DHZHZOJOSA-N	negative
ACMG_aqC18_POS_0864	MS5027_Furfural acetone	269.40000000000003	KGEKLUUHTZCSIP-HOSYDEDBSA-N	negative
ACMG_aqC18_POS_0865	LO306_Isocaproic acid	270.0	UWKAYLJWKGQEPM-UHFFFAOYSA-N	negative
ACMG_aqC18_POS_0866	MS5201_Methylpentanoic acid	270.0	HIGQPQRQIQDZMP-FLIBITNWSA-N	negative
ACMG_aqC18_POS_0867	MS5208_Glucose pentaacetate	270.0	PSQYTAPXSHCGMF-BQYQJAHWSA-N	negative
ACMG_aqC18_POS_0868	MS5018_3-Methylvaleric acid	270.0	YJCJVMMDTBEITC-UHFFFAOYSA-N	negative
ACMG_aqC18_POS_0869	LIM3310_1-Indoleacetic acid	270.59999999999997	YRHYCMZPEVDGFQ-UHFFFAOYSA-N	negative
ACMG_aqC18_POS_0870	MS5020_Methyl butyrate	270.59999999999997	BYEVBITUADOIGY-UHFFFAOYSA-N	negative
ACMG_aqC18_POS_0871	MS5044_5-Methoxysalicylic acid	270.59999999999997	LSKONYYRONEBKA-UHFFFAOYSA-N	negative
ACMG_aqC18_POS_0872	LO61_Azelaic acid	270.59999999999997	PHXATPHONSXBIL-UHFFFAOYSA-N	negative
ACMG_aqC18_POS_0873	MS5202_Furosemide	271.8	YZRXRLLRSPQHDK-UHFFFAOYSA-N	negative
ACMG_aqC18_POS_0874	MS5014_Benzylsuccinic acid	271.8	KJIOQYGWTQBHNH-UHFFFAOYSA-N	negative
ACMG_aqC18_POS_0875	LO36_Lumichrome	272.4	PWKJMPFEQOHBAC-UHFFFAOYSA-N	negative
ACMG_aqC18_POS_0876	LL121_1,7-Dicarboxyheptane	273.59999999999997	IJXHLVMUNBOGRR-UHFFFAOYSA-N	negative
ACMG_aqC18_POS_0877	MS5015_Caffeic acid dimethyl ether	273.59999999999997	OAOABCKPVCUNKO-UHFFFAOYSA-N	negative
ACMG_aqC18_POS_0878	MS5014_δ-Octanolactone	274.20000000000005	GIEMHYCMBGELGY-UHFFFAOYSA-N	negative
ACMG_aqC18_POS_0879	MS5037_Fisetin	274.20000000000005	BRHDDEIRQPDPMG-WCBMZHEXSA-N	negative
ACMG_aqC18_POS_0880	MS5039_Dihydrocoumarin	274.20000000000005	OSMAJVWUIUORGC-WAYWQWQTSA-N	negative
ACMG_aqC18_POS_0881	LO33_3-Indolepropionic acid	274.20000000000005	GHBSPIPJMLAMEP-UHFFFAOYSA-N	negative
ACMG_aqC18_POS_0882	MS5207_Doxycycline	274.49999999999994	BJIOGJUNALELMI-ONEGZZNKSA-N	negative
ACMG_aqC18_POS_0883	MS5013_2-Methyl-3-Pentanone	274.5	PDLCCNYKIIUWHA-UHFFFAOYSA-N	negative
ACMG_aqC18_POS_0884	MS5011_4-Methyl-2-pentanone	274.8	UQXNEWQGGVUVQA-UHFFFAOYSA-N	negative
ACMG_aqC18_POS_0885	LIM3314_Indole-3-pyruvic acid	275.4	MWKFXSUHUHTGQN-UHFFFAOYSA-N	negative
ACMG_aqC18_POS_0886	LIM3315_4-Hydroxycoumarin	275.4	TVQGDYNRXLTQAP-UHFFFAOYSA-N	negative
ACMG_aqC18_POS_0887	MS5015_2-Acetylresorcinol	275.4	JGHZJRVDZXSNKQ-UHFFFAOYSA-N	negative
ACMG_aqC18_POS_0888	MS5211_Neohesperidin dihydrochalcone	276.0	GOKKOFHHJFGZHW-UHFFFAOYSA-N	negative
ACMG_aqC18_POS_0889	MS5042_2-Ethoxyisonicotinic acid	276.0	XMGQYMWWDOXHJM-SNVBAGLBSA-N	negative
ACMG_aqC18_POS_0890	LO01_3,4,5-Trimethoxycinnamic acid	276.0	YKFLAYDHMOASIY-UHFFFAOYSA-N	negative
ACMG_aqC18_POS_0891	LO29_trans-3-Indoleacrylic acid	276.6	XMGQYMWWDOXHJM-JTQLQIEISA-N	negative
ACMG_aqC18_POS_0892	LO38_Indole-3-pyruvic acid	276.6	CRPUJAZIXJMDBK-UHFFFAOYSA-N	negative
ACMG_aqC18_POS_0893	MS5031_Acetophenone	276.90000000000003	MOYAFQVGZZPNRA-UHFFFAOYSA-N	negative
ACMG_aqC18_POS_0894	LO316_Indole-3-propionic acid	277.2	BQOFWKZOCNGFEC-UHFFFAOYSA-N	negative
ACMG_aqC18_POS_0895	LO488_Indole-3-propionic acid	277.2	GRWFGVWFFZKLTI-RKDXNWHRSA-N	negative
ACMG_aqC18_POS_0896	MS5209_Baicalin	277.5	UAHWPYUMFXYFJY-UHFFFAOYSA-N	negative
ACMG_aqC18_POS_0897	MS5025_4-Methoxyphenylacetone	277.8	SLXKOJJOQWFEFD-UHFFFAOYSA-N	negative
ACMG_aqC18_POS_0898	LO04_Phenyl acetate	277.8	KBPLFHHGFOOTCA-UHFFFAOYSA-N	negative
ACMG_aqC18_POS_0899	MS5047_4-Methylsyringol	278.09999999999997	NUKZAGXMHTUAFE-UHFFFAOYSA-N	negative
ACMG_aqC18_POS_0900	MS5043_3,4,5-Trimethoxycinnamic acid	278.7	ICMAFTSLXCXHRK-UHFFFAOYSA-N	negative
ACMG_aqC18_POS_0901	MS5046_2-Ethoxyphenol	278.7	NUJGJRNETVAIRJ-UHFFFAOYSA-N	negative
ACMG_aqC18_POS_0902	MS5000_4-Methylguaiacol	279.0	ZPVFWPFBNIEHGJ-UHFFFAOYSA-N	negative
ACMG_aqC18_POS_0903	MS5004_4-Methylcyclohexanone	279.0	HNBDRPTVWVGKBR-UHFFFAOYSA-N	negative
ACMG_aqC18_POS_0904	MS5008_α-Lipoamide	279.0	OGHAROSJZRTIOK-KQYNXXCUSA-O	negative
ACMG_aqC18_POS_0905	MS5009_cis-3-Hexen-1-ol	279.0	JZUFKLXOESDKRF-UHFFFAOYSA-N	negative
ACMG_aqC18_POS_0906	LO19_3,5-Diiodo-L-thyronine	279.0	DCOPUUMXTXDBNB-UHFFFAOYSA-N	negative
ACMG_aqC18_POS_0907	MS5033_2,3-Dimethoxybenzaldehyde	279.3	KMPWYEUPVWOPIM-UHFFFAOYSA-N	negative
ACMG_aqC18_POS_0908	LO313_Indoleacrylic acid	279.6	WXCMHFPAUCOJIG-UHFFFAOYSA-N	negative
ACMG_aqC18_POS_0909	MS5010_2-Hexanone	279.6	RGOVYLWUIBMPGK-UHFFFAOYSA-N	negative
ACMG_aqC18_POS_0910	MS5028_2-Methoxybenzaldehyde	279.6	KCXVZYZYPLLWCC-UHFFFAOYSA-N	negative
ACMG_aqC18_POS_0911	MS5043_5-Methoxy-2-methylphenol	279.6	RKUNBYITZUJHSG-UHFFFAOYSA-N	negative
ACMG_aqC18_POS_0912	LO486_Indoleacrylic acid	280.2	NNYBQONXHNTVIJ-UHFFFAOYSA-N	negative
ACMG_aqC18_POS_0913	MS5031_Phenyl acetate	280.2	ACVGWSKVRYFWRP-UHFFFAOYSA-N	negative
ACMG_aqC18_POS_0914	LO16_Diphenhydramine hydrochloride	280.2	NGFMICBWJRZIBI-UJPOAAIJSA-N	negative
ACMG_aqC18_POS_0915	MS5001_1,2,3-Trimethoxybenzene	281.70000000000005	XHEFDIBZLJXQHF-UHFFFAOYSA-N	negative
ACMG_aqC18_POS_0916	MS5017_Abscisic Acid	282.0	BJDCWCLMFKKGEE-AGQWIWFJSA-N	negative
ACMG_aqC18_POS_0917	MS5044_Isocreosol	282.3	SWUARLUWKZWEBQ-VQHVLOKHSA-N	negative
ACMG_aqC18_POS_0918	MS5004_Santonin	283.2	DANYIYRPLHHOCZ-UHFFFAOYSA-N	negative
ACMG_aqC18_POS_0919	LL121_Hexanoic acid	283.8	FCDLCPWAQCPTKC-UHFFFAOYSA-N	negative
ACMG_aqC18_POS_0920	LO306_Daidzein	283.8	SFBODOKJTYAUCM-UHFFFAOYSA-N	negative
ACMG_aqC18_POS_0921	MS5048_1,2,4-Trimethoxybenzene	283.8	BYPFEZZEUUWMEJ-UHFFFAOYSA-N	negative
ACMG_aqC18_POS_0922	MS5048_Catechol	283.8	DOOTYTYQINUNNV-UHFFFAOYSA-N	negative
ACMG_aqC18_POS_0923	LO23_Indole	283.8	RKWGIWYCVPQPMF-UHFFFAOYSA-N	negative
ACMG_aqC18_POS_0924	MS5006_trans-2-Methyl-2-pentenoic Acid	285.0	BJRNKVDFDLYUGJ-RMPHRYRLSA-N	negative
ACMG_aqC18_POS_0925	LIM3304_2-Phenylpropionic acid	285.59999999999997	VFMMPHCGEFXGIP-UHFFFAOYSA-N	negative
ACMG_aqC18_POS_0926	MS5002_4-Acetylanisole	285.9	HCFDWZZGGLSKEP-UHFFFAOYSA-N	negative
ACMG_aqC18_POS_0927	LO37_3-(3-Methoxyphenyl)propionic acid	285.9	CMQGCWMEXQRWSS-UHFFFAOYSA-N	negative
ACMG_aqC18_POS_0928	MS5041_Ethyl 3-(methylthio)propionate	286.2	FXNFHKRTJBSTCS-UHFFFAOYSA-N	negative
ACMG_aqC18_POS_0929	LL246_Octenoylcarnitine	286.8	RWYFZABPLDFELM-QXFUBDJGSA-N	negative
ACMG_aqC18_POS_0930	MS5016_Cinnamyl alcohol	286.8	BKAYIFDRRZZKNF-SECBINFHSA-N	negative
ACMG_aqC18_POS_0931	LO58_Estriol	288.0	YKBGVTZYEHREMT-KVQBGUIXSA-N	negative
ACMG_aqC18_POS_0932	LO63_Quercetin	288.0	METKIMKYRPQLGS-UHFFFAOYSA-N	negative
ACMG_aqC18_POS_0933	MS5030_Triethyl citrate	288.29999999999995	FVYXIJYOAGAUQK-UHFFFAOYSA-N	negative
ACMG_aqC18_POS_0934	LO302_Enterolactone	288.59999999999997	VVOAZFWZEDHOOU-UHFFFAOYSA-N	negative
ACMG_aqC18_POS_0935	MS5037_2,3-Diethylpyrazine	288.59999999999997	JLIDBLDQVAYHNE-IBPUIESWSA-N	negative
ACMG_aqC18_POS_0936	MS5209_Flavoxate	289.20000000000005	DCWXELXMIBXGTH-QMMMGPOBSA-N	negative
ACMG_aqC18_POS_0937	MS5035_α-Cumyl alcohol	289.8	HXXFSFRBOHSIMQ-FPRJBGLDSA-N	negative
ACMG_aqC18_POS_0938	LO489_3-Methylphenylacetic acid	290.4	AEJSSXDYDSUOOZ-SLPGGIOYSA-N	negative
ACMG_aqC18_POS_0939	MS5203_Morin	290.4	VLEUZFDZJKSGMX-ONEGZZNKSA-N	negative
ACMG_aqC18_POS_0940	MS5003_2-Acetylanisole	290.4	DXDRHHKMWQZJHT-FPYGCLRLSA-N	negative
ACMG_aqC18_POS_0941	MS5213_Silybin	291.0	BBNQQADTFFCFGB-UHFFFAOYSA-N	negative
ACMG_aqC18_POS_0942	MS5008_Ethyl crotonate	291.0	OZWKMVRBQXNZKK-UHFFFAOYSA-N	negative
ACMG_aqC18_POS_0943	MS5032_2-Phenyl-1-propanol	291.0	DKYWVDODHFEZIM-UHFFFAOYSA-N	negative
ACMG_aqC18_POS_0944	LO15_Methyl indole-3-acetate	291.0	RTIXKCRFFJGDFG-UHFFFAOYSA-N	negative
ACMG_aqC18_POS_0945	LO03_Cinnamic aldehyde	291.6	FNYLWPVRPXGIIP-UHFFFAOYSA-N	negative
ACMG_aqC18_POS_0946	MS5021_Hydrocinnamaldehyde	294.0	MJQVZIANGRDJBT-VAWYXSNFSA-N	negative
ACMG_aqC18_POS_0947	LO08_Phloretin	294.0	IMKJGXCIJJXALX-SHUKQUCYSA-N	negative
ACMG_aqC18_POS_0948	LO11_Cortisone	295.2	XJHDMGJURBVLLE-BOCCBSBMSA-N	negative
ACMG_aqC18_POS_0949	LO32_Cinnamic acid	295.2	MBRLOUHOWLUMFF-UHFFFAOYSA-N	negative
ACMG_aqC18_POS_0950	LO314_Naringenin	295.79999999999995	CDRPUGZCRXZLFL-UPHRSURJSA-N	negative
ACMG_aqC18_POS_0951	LO06_10-Hydroxy-2-decenoic acid	295.79999999999995	PDHAOJSHSJQANO-OWOJBTEDSA-N	negative
ACMG_aqC18_POS_0952	LO61_Thymol	297.0	YJYPHIXNFHFHND-UHFFFAOYSA-N	negative
ACMG_aqC18_POS_0953	LO485_Indole-3-butyric acid	297.6	HYYBABOKPJLUIN-UHFFFAOYSA-N	negative
ACMG_aqC18_POS_0954	MS5038_Furfuryl propionate	297.6	JWGBOHJGWOPYCL-UHFFFAOYSA-N	negative
ACMG_aqC18_POS_0955	LO02_Sebacic acid	297.6	ALHUZKCOMYUFRB-UHFFFAOYSA-N	negative
ACMG_aqC18_POS_0956	LL246_Cortisone	297.9	NGHOLYJTSCBCGC-QXMHVHEDSA-N	negative
ACMG_aqC18_POS_0957	LO43_N4-Acetylcytidine	298.2	XBGGUPMXALFZOT-VIFPVBQESA-N	negative
ACMG_aqC18_POS_0958	LL129_10-hydroxy-2-decenoic acid	298.8	YTFVRYKNXDADBI-SNAWJCMRSA-N	negative
ACMG_aqC18_POS_0959	LO319_Equol	299.40000000000003	OMNVYXHOSHNURL-WPRPVWTQSA-N	negative
ACMG_aqC18_POS_0960	MS5005_Verbenone	299.40000000000003	FFGPTBGBLSHEPO-UHFFFAOYSA-N	negative
ACMG_aqC18_POS_0961	MS5032_4-Tolualdehyde	299.40000000000003	NKOUWLLFHNBUDW-UHFFFAOYSA-N	negative
ACMG_aqC18_POS_0962	MS5034_1-Phenyl-1-propanol	299.40000000000003	ZDQWESQEGGJUCH-UHFFFAOYSA-N	negative
ACMG_aqC18_POS_0963	MS5038_Cinnamic acid	299.40000000000003	UJNOLBSYLSYIBM-SGUBAKSOSA-N	negative
ACMG_aqC18_POS_0964	LO314_Octanoylcarnitine	300.0	FMHHVULEAZTJMA-UHFFFAOYSA-N	negative
ACMG_aqC18_POS_0965	MS5009_6-Methylcoumarin	300.59999999999997	OHDFENKFSKIFBJ-UHFFFAOYSA-N	negative
ACMG_aqC18_POS_0966	LO02_Adrenosterone	300.59999999999997	MKUXAQIIEYXACX-UHFFFAOYSA-N	negative
ACMG_aqC18_POS_0967	LL247_Octanoyl-L-carnitine	301.2	QGDOQULISIQFHQ-UHFFFAOYSA-N	negative
ACMG_aqC18_POS_0968	LO307_Hesperetin	301.8	PCMORTLOPMLEFB-ONEGZZNKSA-N	negative
ACMG_aqC18_POS_0969	MS5029_Chlorpropamide	301.8	SVURIXNDRWRAFU-OGMFBOKVSA-N	negative
ACMG_aqC18_POS_0970	MS5036_Piperonyl acetone	302.4	RGZSQWQPBWRIAQ-UHFFFAOYSA-N	negative
ACMG_aqC18_POS_0971	MS5202_Prednisolone	304.20000000000005	FQTLCLSUCSAZDY-UHFFFAOYSA-N	negative
ACMG_aqC18_POS_0972	MS5041_Carbamazepine	304.20000000000005	JBCLFWXMTIKCCB-VIFPVBQESA-N	negative
ACMG_aqC18_POS_0973	LO61_Genistein	304.20000000000005	NLZUEZXRPGMBCV-UHFFFAOYSA-N	negative
ACMG_aqC18_POS_0974	LO66_Hydrocortisone	304.8	INGSNVSERUZOAK-UHFFFAOYSA-N	negative
ACMG_aqC18_POS_0975	MS5047_2,6-Diethylaniline	305.4	GUUHFMWKWLOQMM-NTCAYCPXSA-N	negative
ACMG_aqC18_POS_0976	MS5043_Piperonyl acetate	306.90000000000003	BGEBZHIAGXMEMV-UHFFFAOYSA-N	negative
ACMG_aqC18_POS_0977	MS5047_1,4-Dimethoxybenzene	307.2	KPYSYYIEGFHWSV-UHFFFAOYSA-N	negative
